01/06/2009,1.637361
01/07/2009,1.636093
01/08/2009,1.654276
01/09/2009,1.632751
01/10/2009,1.616734
01/11/2009,1.658335
01/12/2009,1.622309
01/01/2010,1.614785
01/02/2010,1.560751
01/03/2010,1.505445
01/04/2010,1.533065
01/05/2010,1.470672
01/06/2010,1.473844
01/07/2010,1.527015
01/08/2010,1.566479
01/09/2010,1.556078
01/10/2010,1.586414
01/11/2010,1.597395
01/12/2010,1.559465
01/01/2011,1.576215
01/02/2011,1.611458
01/03/2011,1.617757
01/04/2011,1.635696
01/05/2011,1.635586
01/06/2011,1.622423
01/07/2011,1.615655
01/08/2011,1.636599
01/09/2011,1.580322
01/10/2011,1.5765
01/11/2011,1.582771
01/12/2011,1.55947
01/01/2012,1.550364
01/02/2012,1.579812
01/03/2012,1.582529
01/04/2012,1.599075
01/05/2012,1.594004
01/06/2012,1.55528
01/07/2012,1.560366
01/08/2012,1.571092
01/09/2012,1.609929
01/10/2012,1.607829
01/11/2012,1.596271
01/12/2012,1.612576
01/01/2013,1.598268
01/02/2013,1.551687
01/03/2013,1.508841
01/04/2013,1.530798
01/05/2013,1.530728
01/06/2013,1.547105
01/07/2013,1.517407
01/08/2013,1.549456
01/09/2013,1.584574
01/10/2013,1.60907
01/11/2013,1.609471
01/12/2013,1.637163
01/01/2014,1.646978
01/02/2014,1.655038
01/03/2014,1.663331
01/04/2014,1.673308
01/05/2014,1.68415
01/06/2014,1.690199
01/07/2014,1.708261
01/08/2014,1.671179
01/09/2014,1.630706
01/10/2014,1.607207
01/11/2014,1.578398
01/12/2014,1.563439
01/01/2015,1.513694
01/02/2015,1.531537
01/03/2015,1.498029
01/04/2015,1.49353
01/05/2015,1.545864
01/06/2015,1.557259
01/07/2015,1.555726
01/08/2015,1.558645
01/09/2015,1.533982
01/10/2015,1.532642
01/11/2015,1.5194
01/12/2015,1.500284
01/01/2016,1.441775
01/02/2016,1.43164
01/03/2016,1.424815
01/04/2016,1.429959
01/05/2016,1.452412
01/06/2016,1.424158
01/07/2016,1.314143
01/08/2016,1.308553
